FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE,TARGETED
151.252.176.115:55876 => 172.67.139.253:443,151.252.176.115,55876,172.67.139.253,443,6,1678929095.903884,shekulli,0.067222,7,7,957,0,14236.410698878344,104.13257564487816,136.71428571428572,False
172.67.139.253:443 => 151.252.176.115:55875,172.67.139.253,443,151.252.176.115,55875,6,1678929095.924362,shekulli,1.839998,171,171,230022,0,125012.09240444828,92.9348836248735,1345.157894736842,False
172.67.139.253:443 => 151.252.176.115:55876,172.67.139.253,443,151.252.176.115,55876,6,1678929095.924367,shekulli,0.046647,5,5,2408,0,51621.75488241473,107.18802924089437,481.6,False
151.252.176.115:64293 => 185.101.158.178:443,151.252.176.115,64293,185.101.158.178,443,6,1678927126.357908,prointegra,2.551702,225,225,19336,0,7577.687363179557,88.17644066587712,85.93777777777778,False
151.252.176.115:64294 => 185.101.158.178:443,151.252.176.115,64294,185.101.158.178,443,6,1678927126.358154,prointegra,0.128049,10,10,1105,0,8629.509016079783,78.09510421791657,110.5,False
185.101.158.178:443 => 151.252.176.115:64293,185.101.158.178,443,151.252.176.115,64293,6,1678927126.398241,prointegra,2.51126,997,997,1403055,0,558705.5900225384,397.0118585889155,1407.2768304914744,False
185.101.158.178:443 => 151.252.176.115:64294,185.101.158.178,443,151.252.176.115,64294,6,1678927126.398248,prointegra,0.087842,9,9,6184,0,70399.12570296669,102.45668359099292,687.1111111111111,False
151.252.176.115:50456 => 185.53.100.21:443,151.252.176.115,50456,185.53.100.21,443,6,1678927491.090541,fjala,0.209022,8,8,1025,0,4903.790031671308,38.27348317401996,128.125,False
151.252.176.115:50457 => 185.53.100.21:443,151.252.176.115,50457,185.53.100.21,443,6,1678927491.090812,fjala,4.578282,1660,1660,101416,0,22151.540687096163,362.58142246371017,61.09397590361446,False
185.53.100.21:443 => 151.252.176.115:50457,185.53.100.21,443,151.252.176.115,50457,6,1678927491.149239,fjala,4.519736,9629,9629,14391323,0,3184106.9920898033,2130.434166951344,1494.5812649288607,False
185.53.100.21:443 => 151.252.176.115:50456,185.53.100.21,443,151.252.176.115,50456,6,1678927491.15414,fjala,0.145308,10,10,5736,0,39474.77083161285,68.8193354804966,573.6,False
151.252.176.115:59672 => 188.114.97.1:443,151.252.176.115,59672,188.114.97.1,443,6,1678929570.757398,lapsi,2.224896,77,77,7435,0,3341.729231388793,34.60835922218387,96.55844155844156,False
151.252.176.115:59673 => 188.114.97.1:443,151.252.176.115,59673,188.114.97.1,443,6,1678929570.757634,lapsi,0.067093,7,7,957,0,14263.78310703054,104.33279179646162,136.71428571428572,False
188.114.97.1:443 => 151.252.176.115:59672,188.114.97.1,443,151.252.176.115,59672,6,1678929570.777331,lapsi,2.204659,189,189,252640,0,114593.68546337551,85.72754335250939,1336.7195767195767,False
188.114.97.1:443 => 151.252.176.115:59673,188.114.97.1,443,151.252.176.115,59673,6,1678929570.778163,lapsi,0.0465,5,5,2378,0,51139.78494623656,107.5268817204301,475.6,False
151.252.176.115:59697 => 188.114.97.1:443,151.252.176.115,59697,188.114.97.1,443,6,1678929571.528165,lapsi,1.454155,29,29,2615,0,1798.2952298757696,19.942853409712168,90.17241379310344,False
188.114.97.1:443 => 151.252.176.115:59697,188.114.97.1,443,151.252.176.115,59697,6,1678929571.593373,lapsi,1.388623,48,48,64115,0,46171.63909858903,34.56661743324142,1335.7291666666667,False
151.252.176.115:62221 => 104.26.3.36:443,151.252.176.115,62221,104.26.3.36,443,6,1678933270.398499,anabelmagazine,0.035456,8,8,985,0,27780.91155234657,225.6317689530686,123.125,False
151.252.176.115:62222 => 104.26.3.36:443,151.252.176.115,62222,104.26.3.36,443,6,1678933270.399791,anabelmagazine,2.39386,114,114,8934,0,3732.0478223455007,47.62183252153426,78.36842105263158,False
104.26.3.36:443 => 151.252.176.115:62221,104.26.3.36,443,151.252.176.115,62221,6,1678933270.405969,anabelmagazine,0.027852,6,6,2955,0,106096.51012494614,215.42438604049977,492.5,False
104.26.3.36:443 => 151.252.176.115:62222,104.26.3.36,443,151.252.176.115,62222,6,1678933270.405973,anabelmagazine,2.387516,366,366,499530,0,209225.82298924908,153.29740198599717,1364.8360655737704,False
151.252.176.115:54006 => 104.26.5.140:443,151.252.176.115,54006,104.26.5.140,443,6,1678931920.976663,gazetatema,2.091749,265,265,20153,0,9634.521159087442,126.68824031946473,76.04905660377358,False
151.252.176.115:54007 => 104.26.5.140:443,151.252.176.115,54007,104.26.5.140,443,6,1678931920.976904,gazetatema,0.038511,8,8,1009,0,26200.306405961932,207.73285554776555,126.125,False
104.26.5.140:443 => 151.252.176.115:54006,104.26.5.140,443,151.252.176.115,54006,6,1678931920.984302,gazetatema,2.083918,920,920,1275719,0,612173.3196795651,441.4761041461324,1386.6510869565218,False
104.26.5.140:443 => 151.252.176.115:54007,104.26.5.140,443,151.252.176.115,54007,6,1678931920.984308,gazetatema,0.030991,6,6,2965,0,95672.93730437868,193.6045948823852,494.1666666666667,False
151.252.176.115:54069 => 104.26.5.140:443,151.252.176.115,54069,104.26.5.140,443,6,1678931923.05475,gazetatema,0.019162,4,4,220,0,11481.05625717566,208.74647740319384,55.0,False
104.26.5.140:443 => 151.252.176.115:54069,104.26.5.140,443,151.252.176.115,54069,6,1678931923.062045,gazetatema,0.011685,2,2,112,0,9584.937954642704,171.15960633290544,56.0,False
151.252.176.115:62062 => 188.114.96.1:443,151.252.176.115,62062,188.114.96.1,443,6,1678933191.086861,ata,0.067489,7,7,957,0,14180.088607032256,103.72060632103008,136.71428571428572,False
151.252.176.115:62063 => 188.114.96.1:443,151.252.176.115,62063,188.114.96.1,443,6,1678933191.087239,ata,2.99102,72,72,6059,0,2025.730352856216,24.07205568668882,84.15277777777777,False
188.114.96.1:443 => 151.252.176.115:62062,188.114.96.1,443,151.252.176.115,62062,6,1678933191.107348,ata,0.046928,5,5,2396,0,51056.938288441874,106.54619843163997,479.2,False
188.114.96.1:443 => 151.252.176.115:62063,188.114.96.1,443,151.252.176.115,62063,6,1678933191.107355,ata,2.970769,150,150,199265,0,67075.22530361667,50.491976993162375,1328.4333333333334,False
151.252.176.115:60348 => 104.21.12.133:443,151.252.176.115,60348,104.21.12.133,443,6,1678929700.568335,lajme,1.968184,84,84,6658,0,3382.8138019616053,42.67893652219508,79.26190476190476,False
151.252.176.115:60349 => 104.21.12.133:443,151.252.176.115,60349,104.21.12.133,443,6,1678929700.568844,lajme,0.066103,7,7,957,0,14477.406471718376,105.89534514318564,136.71428571428572,False
104.21.12.133:443 => 151.252.176.115:60348,104.21.12.133,443,151.252.176.115,60348,6,1678929700.588926,lajme,1.947484,197,197,258886,0,132933.56967245945,101.15615840746317,1314.1421319796957,False
104.21.12.133:443 => 151.252.176.115:60349,104.21.12.133,443,151.252.176.115,60349,6,1678929700.588931,lajme,0.045901,5,5,2385,0,51959.65229515697,108.93008866909216,477.0,False
151.252.176.115:58152 => 104.21.71.58:443,151.252.176.115,58152,104.21.71.58,443,6,1678932558.62142,55news,2.802039,96,96,8979,0,3204.452186425671,34.260765107123774,93.53125,False
151.252.176.115:58153 => 104.21.71.58:443,151.252.176.115,58153,104.21.71.58,443,6,1678932558.621717,55news,2.801703,8,8,1038,0,370.48894904277864,2.855406158325847,129.75,False
104.21.71.58:443 => 151.252.176.115:58152,104.21.71.58,443,151.252.176.115,58152,6,1678932558.642106,55news,2.781224,218,218,298676,0,107390.12751220324,78.38275521856563,1370.073394495413,False
104.21.71.58:443 => 151.252.176.115:58153,104.21.71.58,443,151.252.176.115,58153,6,1678932558.642111,55news,2.781214,7,7,3532,0,1269.9490222615016,2.5168865107107905,504.57142857142856,False
151.252.176.115:50701 => 188.40.137.224:443,151.252.176.115,50701,188.40.137.224,443,6,1678927541.903807,shqiperia,1.811794,83,83,12470,0,6882.680922886377,45.810947602210845,150.24096385542168,False
151.252.176.115:50702 => 188.40.137.224:443,151.252.176.115,50702,188.40.137.224,443,6,1678927541.904326,shqiperia,3.895109,63,63,5150,0,1322.17095850206,16.174130171966947,81.74603174603175,False
188.40.137.224:443 => 151.252.176.115:50701,188.40.137.224,443,151.252.176.115,50701,6,1678927541.950188,shqiperia,1.765199,148,148,200400,0,113528.27641529369,83.84323807117498,1354.054054054054,False
188.40.137.224:443 => 151.252.176.115:50702,188.40.137.224,443,151.252.176.115,50702,6,1678927541.950194,shqiperia,3.848906,102,102,137771,0,35794.84663953861,26.50103691802294,1350.6960784313726,False
151.252.176.115:50704 => 188.40.137.224:443,151.252.176.115,50704,188.40.137.224,443,6,1678927542.634113,shqiperia,1.081501,56,56,5781,0,5345.348732918416,51.77988739723773,103.23214285714286,False
151.252.176.115:50705 => 188.40.137.224:443,151.252.176.115,50705,188.40.137.224,443,6,1678927542.634603,shqiperia,1.080916,39,39,10076,0,9321.723427167328,36.0805094937997,258.35897435897436,False
151.252.176.115:50706 => 188.40.137.224:443,151.252.176.115,50706,188.40.137.224,443,6,1678927542.651998,shqiperia,1.06358,82,82,10949,0,10294.477143233233,77.09810263449857,133.52439024390245,False
151.252.176.115:50707 => 188.40.137.224:443,151.252.176.115,50707,188.40.137.224,443,6,1678927542.652354,shqiperia,2.12136,58,58,4787,0,2256.5712561752835,27.340951087981296,82.53448275862068,False
188.40.137.224:443 => 151.252.176.115:50704,188.40.137.224,443,151.252.176.115,50704,6,1678927542.677049,shqiperia,1.038336,92,92,125270,0,120644.95500493096,88.60330374753451,1361.6304347826087,False
188.40.137.224:443 => 151.252.176.115:50705,188.40.137.224,443,151.252.176.115,50705,6,1678927542.677057,shqiperia,1.038328,77,77,97964,0,94347.836136558,74.15768427703,1272.2597402597405,False
188.40.137.224:443 => 151.252.176.115:50706,188.40.137.224,443,151.252.176.115,50706,6,1678927542.696349,shqiperia,1.019037,161,161,226826,0,222588.58118007492,157.99230057397327,1408.857142857143,False
188.40.137.224:443 => 151.252.176.115:50707,188.40.137.224,443,151.252.176.115,50707,6,1678927542.697191,shqiperia,2.076202,99,99,138475,0,66696.30411684413,47.68322157477933,1398.7373737373737,False
151.252.176.115:60184 => 145.14.156.93:443,151.252.176.115,60184,145.14.156.93,443,6,1678929663.329306,rdnews,0.732796,57,57,5106,0,6967.832793847128,77.78426738137217,89.57894736842105,False
151.252.176.115:60185 => 145.14.156.93:443,151.252.176.115,60185,145.14.156.93,443,6,1678929663.329601,rdnews,0.113431,9,9,1037,0,9142.12164223184,79.34338937327537,115.22222222222224,False
145.14.156.93:443 => 151.252.176.115:60184,145.14.156.93,443,151.252.176.115,60184,6,1678929663.361691,rdnews,0.70032,105,105,142313,0,203211.38907927804,149.93145990404386,1355.3619047619047,False
145.14.156.93:443 => 151.252.176.115:60185,145.14.156.93,443,151.252.176.115,60185,6,1678929663.362886,rdnews,0.080047,8,8,6580,0,82201.70649743275,99.94128449535896,822.5,False
151.252.176.115:56243 => 188.114.96.1:443,151.252.176.115,56243,188.114.96.1,443,6,1678929159.755252,shqip,0.067118,7,7,957,0,14258.47015703686,104.29393009326856,136.71428571428572,False
151.252.176.115:56244 => 188.114.96.1:443,151.252.176.115,56244,188.114.96.1,443,6,1678929159.755596,shqip,0.879598,70,70,6295,0,7156.678391719854,79.5818089627307,89.92857142857143,False
188.114.96.1:443 => 151.252.176.115:56244,188.114.96.1,443,151.252.176.115,56244,6,1678929159.775978,shqip,0.859048,256,256,362101,0,421514.2809249309,298.00430243711645,1414.45703125,False
188.114.96.1:443 => 151.252.176.115:56243,188.114.96.1,443,151.252.176.115,56243,6,1678929159.775984,shqip,0.046132,5,5,2409,0,52219.717332870896,108.38463539408652,481.8,False
151.252.176.115:52186 => 92.122.83.232:443,151.252.176.115,52186,92.122.83.232,443,6,1678931520.495533,zeriamerikes,0.036431,13,13,1225,0,33625.20929977217,356.83895583431695,94.23076923076924,False
151.252.176.115:52187 => 92.122.83.232:443,151.252.176.115,52187,92.122.83.232,443,6,1678931520.495749,zeriamerikes,1.27791,130,130,12804,0,10019.484940254008,101.72860373578736,98.49230769230768,False
92.122.83.232:443 => 151.252.176.115:52186,92.122.83.232,443,151.252.176.115,52186,6,1678931520.503217,zeriamerikes,0.028687,13,13,8241,0,287272.98079269356,453.16693972879705,633.9230769230769,False
92.122.83.232:443 => 151.252.176.115:52187,92.122.83.232,443,151.252.176.115,52187,6,1678931520.503222,zeriamerikes,1.270272,266,266,304998,0,240104.48155985487,209.4039701733172,1146.609022556391,False
151.252.176.115:56996 => 104.21.15.245:443,151.252.176.115,56996,104.21.15.245,443,6,1678932268.040943,botapress,4.242643,63,63,5742,0,1353.401641382506,14.849234309839408,91.14285714285714,False
151.252.176.115:56997 => 104.21.15.245:443,151.252.176.115,56997,104.21.15.245,443,6,1678932268.041199,botapress,0.068712,8,8,1009,0,14684.480149027826,116.427989288625,126.125,False
104.21.15.245:443 => 151.252.176.115:56996,104.21.15.245,443,151.252.176.115,56996,6,1678932268.061259,botapress,4.222204,179,179,223183,0,52859.35970881559,42.39491980965391,1246.832402234637,False
104.21.15.245:443 => 151.252.176.115:56997,104.21.15.245,443,151.252.176.115,56997,6,1678932268.061265,botapress,0.048503,6,6,4618,0,95210.60552955489,123.7036884316434,769.6666666666666,False
151.252.176.115:58216 => 185.53.100.21:443,151.252.176.115,58216,185.53.100.21,443,6,1678932571.918782,fjala,0.200284,8,8,1025,0,5117.732819396457,39.94328054163088,128.125,False
151.252.176.115:58217 => 185.53.100.21:443,151.252.176.115,58217,185.53.100.21,443,6,1678932571.919344,fjala,4.823118,1231,1231,79148,0,16410.131371448922,255.22908624669768,64.29569455727051,False
185.53.100.21:443 => 151.252.176.115:58217,185.53.100.21,443,151.252.176.115,58217,6,1678932571.977788,fjala,4.764626,5877,5877,8757598,0,1838045.2106839025,1233.4651240202274,1490.1476944019057,False
185.53.100.21:443 => 151.252.176.115:58216,185.53.100.21,443,151.252.176.115,58216,6,1678932571.984721,fjala,0.134257,10,10,5736,0,42724.02928711352,74.48401200682274,573.6,False
151.252.176.115:53938 => 104.21.235.32:443,151.252.176.115,53938,104.21.235.32,443,6,1678931902.564398,gazetamapo,8.389578,85,85,7028,0,837.7060204935219,10.131618062314931,82.68235294117648,False
151.252.176.115:53939 => 104.21.235.32:443,151.252.176.115,53939,104.21.235.32,443,6,1678931902.564694,gazetamapo,0.071848,8,8,1009,0,14043.536354526224,111.34617525887984,126.125,False
104.21.235.32:443 => 151.252.176.115:53938,104.21.235.32,443,151.252.176.115,53938,6,1678931902.585359,gazetamapo,8.36848,167,167,224662,0,26846.213410320634,19.95583427336864,1345.2814371257484,False
104.21.235.32:443 => 151.252.176.115:53939,104.21.235.32,443,151.252.176.115,53939,6,1678931902.586625,gazetamapo,0.049776,6,6,4581,0,92032.30472516875,120.54001928640308,763.5,False
151.252.176.115:58519 => 104.21.30.88:443,151.252.176.115,58519,104.21.30.88,443,6,1678929392.406712,kosovarja-ks,0.776082,93,93,8221,0,10592.95280653333,119.83269809118109,88.39784946236558,True
151.252.176.115:58520 => 104.21.30.88:443,151.252.176.115,58520,104.21.30.88,443,6,1678929392.406978,kosovarja-ks,0.069912,7,7,957,0,13688.637143837968,100.12587252546057,136.71428571428572,True
104.21.30.88:443 => 151.252.176.115:58519,104.21.30.88,443,151.252.176.115,58519,6,1678929392.426749,kosovarja-ks,0.755897,256,256,287041,0,379735.59889773343,338.6704802373868,1121.25390625,True
104.21.30.88:443 => 151.252.176.115:58520,104.21.30.88,443,151.252.176.115,58520,6,1678929392.42739,kosovarja-ks,0.049272,5,5,2403,0,48770.09254749147,101.47751258321156,480.6,True
151.252.176.115:55249 => 188.114.97.1:443,151.252.176.115,55249,188.114.97.1,443,6,1678928935.52802,elbasaninews,0.718067,73,73,5996,0,8350.195733824281,101.66182264329096,82.13698630136986,False
151.252.176.115:55250 => 188.114.97.1:443,151.252.176.115,55250,188.114.97.1,443,6,1678928935.529528,elbasaninews,0.070774,7,7,957,0,13521.914827479017,98.90637804843588,136.71428571428572,False
188.114.97.1:443 => 151.252.176.115:55249,188.114.97.1,443,151.252.176.115,55249,6,1678928935.548167,elbasaninews,0.697801,227,227,319103,0,457297.99756664154,325.30764501627255,1405.740088105727,False
188.114.97.1:443 => 151.252.176.115:55250,188.114.97.1,443,151.252.176.115,55250,6,1678928935.55358,elbasaninews,0.046551,5,5,2405,0,51663.76662155485,107.40907821529076,481.0,False
151.252.176.115:51987 => 172.67.218.118:443,151.252.176.115,51987,172.67.218.118,443,6,1678931487.840719,vizionplus,3.743566,54,54,5533,0,1478.0025248653287,14.424749022723253,102.46296296296296,False
151.252.176.115:51988 => 172.67.218.118:443,151.252.176.115,51988,172.67.218.118,443,6,1678931487.841327,vizionplus,0.068556,8,8,985,0,14367.816091954022,116.69292257424588,123.125,False
172.67.218.118:443 => 151.252.176.115:51987,172.67.218.118,443,151.252.176.115,51987,6,1678931487.861185,vizionplus,3.723089,86,86,101997,0,27395.79956321216,23.09909862482471,1186.0116279069769,False
172.67.218.118:443 => 151.252.176.115:51988,172.67.218.118,443,151.252.176.115,51988,6,1678931487.863233,vizionplus,0.046578,6,6,2952,0,63377.56022156382,128.8161793121216,492.0,False
151.252.176.115:54454 => 5.9.72.90:443,151.252.176.115,54454,5.9.72.90,443,6,1678928814.375754,rtv21,2.16514,113,113,7720,0,3565.58929214739,52.19062046796051,68.31858407079646,True
151.252.176.115:54455 => 5.9.72.90:443,151.252.176.115,54455,5.9.72.90,443,6,1678928814.376383,rtv21,2.164609,114,114,10762,0,4971.798601964604,52.66540054116009,94.40350877192982,True
5.9.72.90:443 => 151.252.176.115:54454,5.9.72.90,443,151.252.176.115,54454,6,1678928814.419836,rtv21,2.120896,554,554,371491,0,175157.5749117354,261.2103563776819,670.5613718411553,True
5.9.72.90:443 => 151.252.176.115:54455,5.9.72.90,443,151.252.176.115,54455,6,1678928814.421565,rtv21,2.119168,357,357,519506,0,245146.20832326647,168.4623399371829,1455.1988795518207,True
151.252.176.115:54457 => 5.9.72.90:443,151.252.176.115,54457,5.9.72.90,443,6,1678928815.080658,rtv21,1.460303,82,82,9146,0,6263.0837572750315,56.152729947141104,111.53658536585364,True
151.252.176.115:54458 => 5.9.72.90:443,151.252.176.115,54458,5.9.72.90,443,6,1678928815.081497,rtv21,1.459349,45,45,5390,0,3693.427685906524,30.835667136510867,119.77777777777776,True
151.252.176.115:54459 => 5.9.72.90:443,151.252.176.115,54459,5.9.72.90,443,6,1678928815.081881,rtv21,1.459042,71,71,6061,0,4154.095632613728,48.662067301695224,85.36619718309859,True
151.252.176.115:54460 => 5.9.72.90:443,151.252.176.115,54460,5.9.72.90,443,6,1678928815.0822,rtv21,1.455327,33,33,4758,0,3269.3683275305134,22.675316269127144,144.1818181818182,True
5.9.72.90:443 => 151.252.176.115:54460,5.9.72.90,443,151.252.176.115,54460,6,1678928815.124435,rtv21,1.41297,54,54,68746,0,48653.54536897457,38.21737191872439,1273.074074074074,True
